id,customer_id,channel,campaign_id,date,content_asset_id
session-public-00401,,Instagram,camp-studio,2026-04-07,asset-01
session-public-00402,,Paid Social,camp-move,2026-02-13,asset-02
session-public-00403,,DM,camp-private,2026-09-08,asset-03
session-public-00404,,Organic,organic,2026-08-03,asset-04
session-public-00405,,Instagram,camp-studio,2026-04-08,asset-01
session-public-00406,,Paid Social,camp-move,2026-05-10,
session-public-00407,,DM,camp-private,2026-01-21,asset-03
session-public-00408,,Organic,organic,2026-09-06,asset-04
session-public-00409,,Instagram,camp-studio,2026-05-31,asset-01
session-public-00410,,Paid Social,camp-move,2026-08-01,asset-02
session-public-00411,,DM,camp-private,2026-01-28,asset-03
session-public-00412,,Organic,organic,2026-03-17,asset-04
session-public-00413,,Instagram,camp-studio,2026-08-13,asset-01
session-public-00414,,Paid Social,camp-move,2026-05-12,asset-02
session-public-00415,,DM,camp-private,2026-05-25,
session-public-00416,,Organic,organic,2025-12-09,asset-04
session-public-00417,,Instagram,camp-studio,2026-05-12,asset-01
session-public-00418,,Paid Social,camp-move,2026-06-23,asset-02
session-public-00419,,DM,camp-private,2026-03-25,asset-03
session-public-00420,,Organic,organic,2026-01-14,asset-04
session-public-00421,,Instagram,camp-studio,2025-12-04,asset-01
session-public-00422,,Paid Social,camp-move,2026-02-15,asset-02
session-public-00423,,DM,camp-private,2026-08-14,asset-03
session-public-00424,,Organic,organic,2025-12-20,
session-public-00425,,Instagram,camp-studio,2026-04-08,asset-01
session-public-00426,,Paid Social,camp-move,2026-01-31,asset-02
session-public-00427,,DM,camp-private,2025-12-13,asset-03
session-public-00428,,Organic,organic,2026-03-29,asset-04
session-public-00429,,Instagram,camp-studio,2025-10-02,asset-01
session-public-00430,,Paid Social,camp-move,2026-05-01,asset-02
session-public-00431,,DM,camp-private,2026-02-22,asset-03
session-public-00432,,Organic,organic,2025-12-04,asset-04
session-public-00433,,Instagram,camp-studio,2025-10-13,
session-public-00434,,Paid Social,camp-move,2026-05-15,asset-02
session-public-00435,,DM,camp-private,2026-04-20,asset-03
session-public-00436,,Organic,organic,2026-09-20,asset-04
session-public-00437,,Instagram,camp-studio,2026-06-26,asset-01
session-public-00438,,Paid Social,camp-move,2026-01-16,asset-02
session-public-00439,,DM,camp-private,2026-04-15,asset-03
session-public-00440,,Organic,organic,2025-11-25,asset-04
session-public-00441,,Instagram,camp-studio,2026-08-08,asset-01
session-public-00442,,Paid Social,camp-move,2026-03-21,
session-public-00443,,DM,camp-private,2026-01-06,asset-03
session-public-00444,,Organic,organic,2026-04-17,asset-04
session-public-00445,,Instagram,camp-studio,2026-04-25,asset-01
session-public-00446,,Paid Social,camp-move,2026-04-23,asset-02
session-public-00447,,DM,camp-private,2026-05-15,asset-03
session-public-00448,,Organic,organic,2026-05-11,asset-04
session-public-00449,,Instagram,camp-studio,2026-05-07,asset-01
session-public-00450,,Paid Social,camp-move,2026-04-08,asset-02
session-public-00451,,DM,camp-private,2026-05-17,
session-public-00452,,Organic,organic,2026-03-27,asset-04
session-public-00453,,Instagram,camp-studio,2026-03-13,asset-01
session-public-00454,,Paid Social,camp-move,2026-03-07,asset-02
session-public-00455,,DM,camp-private,2026-08-28,asset-03
session-public-00456,,Organic,organic,2026-04-14,asset-04
session-public-00457,,Instagram,camp-studio,2025-11-29,asset-01
session-public-00458,,Paid Social,camp-move,2026-06-20,asset-02
session-public-00459,,DM,camp-private,2026-01-05,asset-03
session-public-00460,,Organic,organic,2026-01-25,
session-public-00461,,Instagram,camp-studio,2026-01-11,asset-01
session-public-00462,,Paid Social,camp-move,2026-09-21,asset-02
session-public-00463,,DM,camp-private,2025-12-28,asset-03
session-public-00464,,Organic,organic,2026-07-10,asset-04
session-public-00465,,Instagram,camp-studio,2025-12-30,asset-01
session-public-00466,,Paid Social,camp-move,2026-08-25,asset-02
session-public-00467,,DM,camp-private,2026-08-04,asset-03
session-public-00468,,Organic,organic,2026-03-27,asset-04
session-public-00469,,Instagram,camp-studio,2026-05-17,
session-public-00470,,Paid Social,camp-move,2026-06-29,asset-02
session-public-00471,,DM,camp-private,2026-04-19,asset-03
session-public-00472,,Organic,organic,2026-04-01,asset-04
session-public-00473,,Instagram,camp-studio,2026-08-17,asset-01
session-public-00474,,Paid Social,camp-move,2026-02-26,asset-02
session-public-00475,,DM,camp-private,2026-01-09,asset-03
session-public-00476,,Organic,organic,2026-04-11,asset-04
session-public-00477,,Instagram,camp-studio,2025-12-03,asset-01
session-public-00478,,Paid Social,camp-move,2026-05-20,
session-public-00479,,DM,camp-private,2025-11-16,asset-03
session-public-00480,,Organic,organic,2026-06-26,asset-04
session-public-00481,,Instagram,camp-studio,2026-08-21,asset-01
session-public-00482,,Paid Social,camp-move,2026-05-11,asset-02
session-public-00483,,DM,camp-private,2026-02-22,asset-03
session-public-00484,,Organic,organic,2026-08-07,asset-04
session-public-00485,,Instagram,camp-studio,2026-04-21,asset-01
session-public-00486,,Paid Social,camp-move,2025-10-18,asset-02
session-public-00487,,DM,camp-private,2026-01-02,
session-public-00488,,Organic,organic,2026-01-11,asset-04
session-public-00489,,Instagram,camp-studio,2026-03-13,asset-01
session-public-00490,,Paid Social,camp-move,2026-07-01,asset-02
session-public-00491,,DM,camp-private,2025-12-11,asset-03
session-public-00492,,Organic,organic,2026-08-25,asset-04
session-public-00493,,Instagram,camp-studio,2026-04-06,asset-01
session-public-00494,,Paid Social,camp-move,2026-06-13,asset-02
session-public-00495,,DM,camp-private,2026-05-01,asset-03
session-public-00496,,Organic,organic,2025-12-23,
session-public-00497,,Instagram,camp-studio,2026-05-06,asset-01
session-public-00498,,Paid Social,camp-move,2025-10-04,asset-02
session-public-00499,,DM,camp-private,2026-09-12,asset-03
session-public-00500,,Organic,organic,2026-01-05,asset-04
session-public-00501,,Instagram,camp-studio,2026-04-07,asset-01
session-public-00502,,Paid Social,camp-move,2026-07-09,asset-02
session-public-00503,,DM,camp-private,2026-08-29,asset-03
session-public-00504,,Organic,organic,2025-12-19,asset-04
session-public-00505,,Instagram,camp-studio,2026-02-08,
session-public-00506,,Paid Social,camp-move,2026-09-05,asset-02
session-public-00507,,DM,camp-private,2026-07-07,asset-03
session-public-00508,,Organic,organic,2025-12-10,asset-04
session-public-00509,,Instagram,camp-studio,2026-08-16,asset-01
session-public-00510,,Paid Social,camp-move,2026-04-15,asset-02
session-public-00511,,DM,camp-private,2026-07-13,asset-03
session-public-00512,,Organic,organic,2026-01-01,asset-04
session-public-00513,,Instagram,camp-studio,2025-12-08,asset-01
session-public-00514,,Paid Social,camp-move,2026-04-20,
session-public-00515,,DM,camp-private,2026-03-03,asset-03
session-public-00516,,Organic,organic,2026-05-19,asset-04
session-public-00517,,Instagram,camp-studio,2026-01-25,asset-01
session-public-00518,,Paid Social,camp-move,2025-11-27,asset-02
session-public-00519,,DM,camp-private,2026-05-29,asset-03
session-public-00520,,Organic,organic,2026-03-02,asset-04
session-public-00521,,Instagram,camp-studio,2026-07-31,asset-01
session-public-00522,,Paid Social,camp-move,2026-08-01,asset-02
session-public-00523,,DM,camp-private,2026-06-20,
session-public-00524,,Organic,organic,2026-08-09,asset-04
session-public-00525,,Instagram,camp-studio,2025-10-10,asset-01
session-public-00526,,Paid Social,camp-move,2026-09-03,asset-02
session-public-00527,,DM,camp-private,2025-11-10,asset-03
session-public-00528,,Organic,organic,2025-10-25,asset-04
session-public-00529,,Instagram,camp-studio,2025-11-04,asset-01
session-public-00530,,Paid Social,camp-move,2025-10-02,asset-02
session-public-00531,,DM,camp-private,2025-09-26,asset-03
session-public-00532,,Organic,organic,2025-10-19,
session-public-00533,,Instagram,camp-studio,2026-03-10,asset-01
session-public-00534,,Paid Social,camp-move,2025-11-07,asset-02
session-public-00535,,DM,camp-private,2026-03-01,asset-03
session-public-00536,,Organic,organic,2026-03-23,asset-04
session-public-00537,,Instagram,camp-studio,2026-01-03,asset-01
session-public-00538,,Paid Social,camp-move,2025-12-08,asset-02
session-public-00539,,DM,camp-private,2026-01-09,asset-03
session-public-00540,,Organic,organic,2026-02-26,asset-04
session-public-00541,,Instagram,camp-studio,2025-10-25,
session-public-00542,,Paid Social,camp-move,2026-03-26,asset-02
session-public-00543,,DM,camp-private,2026-08-07,asset-03
session-public-00544,,Organic,organic,2026-03-02,asset-04
session-public-00545,,Instagram,camp-studio,2026-07-17,asset-01
session-public-00546,,Paid Social,camp-move,2026-05-08,asset-02
session-public-00547,,DM,camp-private,2026-05-23,asset-03
session-public-00548,,Organic,organic,2026-03-14,asset-04
session-public-00549,,Instagram,camp-studio,2026-09-17,asset-01
session-public-00550,,Paid Social,camp-move,2025-12-20,
session-public-00551,,DM,camp-private,2026-02-17,asset-03
session-public-00552,,Organic,organic,2026-02-24,asset-04
session-public-00553,,Instagram,camp-studio,2025-11-12,asset-01
session-public-00554,,Paid Social,camp-move,2026-07-06,asset-02
session-public-00555,,DM,camp-private,2025-12-12,asset-03
session-public-00556,,Organic,organic,2025-12-08,asset-04
session-public-00557,,Instagram,camp-studio,2025-12-14,asset-01
session-public-00558,,Paid Social,camp-move,2026-04-22,asset-02
session-public-00559,,DM,camp-private,2025-11-21,
session-public-00560,,Organic,organic,2026-06-21,asset-04
session-public-00561,,Instagram,camp-studio,2026-08-04,asset-01
session-public-00562,,Paid Social,camp-move,2026-04-19,asset-02
session-public-00563,,DM,camp-private,2025-12-12,asset-03
session-public-00564,,Organic,organic,2026-07-06,asset-04
session-public-00565,,Instagram,camp-studio,2026-07-01,asset-01
session-public-00566,,Paid Social,camp-move,2026-08-09,asset-02
session-public-00567,,DM,camp-private,2026-05-20,asset-03
session-public-00568,,Organic,organic,2026-09-15,
session-public-00569,,Instagram,camp-studio,2026-02-12,asset-01
session-public-00570,,Paid Social,camp-move,2026-09-10,asset-02
session-public-00571,,DM,camp-private,2026-01-27,asset-03
session-public-00572,,Organic,organic,2025-11-19,asset-04
session-public-00573,,Instagram,camp-studio,2026-08-27,asset-01
session-public-00574,,Paid Social,camp-move,2025-12-06,asset-02
session-public-00575,,DM,camp-private,2026-05-07,asset-03
session-public-00576,,Organic,organic,2025-11-10,asset-04
session-public-00577,,Instagram,camp-studio,2025-10-12,
session-public-00578,,Paid Social,camp-move,2025-11-30,asset-02
session-public-00579,,DM,camp-private,2026-04-05,asset-03
session-public-00580,,Organic,organic,2026-05-22,asset-04
session-public-00581,,Instagram,camp-studio,2026-04-04,asset-01
session-public-00582,,Paid Social,camp-move,2026-05-24,asset-02
session-public-00583,,DM,camp-private,2025-12-18,asset-03
session-public-00584,,Organic,organic,2025-10-02,asset-04
session-public-00585,,Instagram,camp-studio,2026-07-19,asset-01
session-public-00586,,Paid Social,camp-move,2026-09-09,
session-public-00587,,DM,camp-private,2026-03-26,asset-03
session-public-00588,,Organic,organic,2026-05-05,asset-04
session-public-00589,,Instagram,camp-studio,2026-07-18,asset-01
session-public-00590,,Paid Social,camp-move,2026-07-11,asset-02
session-public-00591,,DM,camp-private,2025-12-24,asset-03
session-public-00592,,Organic,organic,2026-05-09,asset-04
session-public-00593,,Instagram,camp-studio,2025-10-02,asset-01
session-public-00594,,Paid Social,camp-move,2026-05-31,asset-02
session-public-00595,,DM,camp-private,2026-08-31,
session-public-00596,,Organic,organic,2026-07-09,asset-04
session-public-00597,,Instagram,camp-studio,2026-03-17,asset-01
session-public-00598,,Paid Social,camp-move,2026-03-14,asset-02
session-public-00599,,DM,camp-private,2025-11-04,asset-03
session-public-00600,,Organic,organic,2026-03-30,asset-04
session-public-00601,,Instagram,camp-studio,2025-10-27,asset-01
session-public-00602,,Paid Social,camp-move,2025-12-21,asset-02
session-public-00603,,DM,camp-private,2025-11-30,asset-03
session-public-00604,,Organic,organic,2026-08-07,
session-public-00605,,Instagram,camp-studio,2026-02-22,asset-01
session-public-00606,,Paid Social,camp-move,2026-09-03,asset-02
session-public-00607,,DM,camp-private,2026-04-11,asset-03
session-public-00608,,Organic,organic,2025-12-07,asset-04
session-public-00609,,Instagram,camp-studio,2025-11-17,asset-01
session-public-00610,,Paid Social,camp-move,2026-08-30,asset-02
session-public-00611,,DM,camp-private,2025-12-31,asset-03
session-public-00612,,Organic,organic,2026-08-12,asset-04
session-public-00613,,Instagram,camp-studio,2026-03-05,
session-public-00614,,Paid Social,camp-move,2026-02-18,asset-02
session-public-00615,,DM,camp-private,2026-09-21,asset-03
session-public-00616,,Organic,organic,2025-11-03,asset-04
session-public-00617,,Instagram,camp-studio,2026-03-22,asset-01
session-public-00618,,Paid Social,camp-move,2026-07-27,asset-02
session-public-00619,,DM,camp-private,2026-06-02,asset-03
session-public-00620,,Organic,organic,2025-09-30,asset-04
session-public-00621,,Instagram,camp-studio,2026-08-06,asset-01
session-public-00622,,Paid Social,camp-move,2026-07-21,
session-public-00623,,DM,camp-private,2026-04-23,asset-03
session-public-00624,,Organic,organic,2025-12-17,asset-04
session-public-00625,,Instagram,camp-studio,2026-03-27,asset-01
session-public-00626,,Paid Social,camp-move,2026-01-29,asset-02
session-public-00627,,DM,camp-private,2025-12-29,asset-03
session-public-00628,,Organic,organic,2026-06-11,asset-04
session-public-00629,,Instagram,camp-studio,2026-02-12,asset-01
session-public-00630,,Paid Social,camp-move,2026-06-15,asset-02
session-public-00631,,DM,camp-private,2025-10-04,
session-public-00632,,Organic,organic,2026-05-30,asset-04
session-public-00633,,Instagram,camp-studio,2026-03-04,asset-01
session-public-00634,,Paid Social,camp-move,2025-12-16,asset-02
session-public-00635,,DM,camp-private,2025-10-18,asset-03
session-public-00636,,Organic,organic,2026-08-20,asset-04
session-public-00637,,Instagram,camp-studio,2026-01-22,asset-01
session-public-00638,,Paid Social,camp-move,2026-09-15,asset-02
session-public-00639,,DM,camp-private,2026-02-25,asset-03
session-public-00640,,Organic,organic,2026-02-03,
session-public-00641,,Instagram,camp-studio,2026-05-09,asset-01
session-public-00642,,Paid Social,camp-move,2026-05-01,asset-02
session-public-00643,,DM,camp-private,2026-03-13,asset-03
session-public-00644,,Organic,organic,2025-10-12,asset-04
session-public-00645,,Instagram,camp-studio,2026-02-08,asset-01
session-public-00646,,Paid Social,camp-move,2026-08-24,asset-02
session-public-00647,,DM,camp-private,2026-05-14,asset-03
session-public-00648,,Organic,organic,2026-08-25,asset-04
session-public-00649,,Instagram,camp-studio,2025-11-02,
session-public-00650,,Paid Social,camp-move,2026-03-11,asset-02
session-public-00651,,DM,camp-private,2026-07-01,asset-03
session-public-00652,,Organic,organic,2025-10-08,asset-04
session-public-00653,,Instagram,camp-studio,2025-11-27,asset-01
session-public-00654,,Paid Social,camp-move,2026-08-07,asset-02
session-public-00655,,DM,camp-private,2025-09-27,asset-03
session-public-00656,,Organic,organic,2026-07-12,asset-04
session-public-00657,,Instagram,camp-studio,2025-10-01,asset-01
session-public-00658,,Paid Social,camp-move,2026-02-23,
